Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
11/9/2018,Everything Else,3859,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",25.01,96513.59
11/9/2018,Everything Else,1972,Footwear,Sneakers,Brand C,Worn,9,Nashville,"1 Fictional St, Everything Else City, State 01",9419.04,18574346.88
11/9/2018,Everything Else,2179,Apparel,Shirts,Brand A,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",4.09,8912.11
11/9/2018,Everything Else,1808,Footwear,Sneakers,Generic,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.53,958.24
11/9/2018,Everything Else,1430,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.17,243.1
11/9/2018,Everything Else,2510,Footwear,Sneakers,Brand A,Gently Used,8,NY,"1 Fictional St, Everything Else City, State 01",0.51,1280.1
11/9/2018,Company 2,2573,Footwear,Boots,Generic,Gently Used,8,Nashville,"3 Fictional St, Company 2 City, State 03",360.87,928518.51
11/9/2018,Company 4,956,Apparel,Coats,Generic,Gently Used,S,LA,"5 Fictional St, Company 4 City, State 05",105.62,100972.72
11/9/2018,Everything Else,2360,Footwear,Boots,Brand A,Worn,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.84,1982.4
11/10/2018,Company 5,3302,Apparel,Coats,Brand B,New,XXL,Nashville,"6 Fictional St, Company 5 City, State 06",23.1,76276.2
11/10/2018,Everything Else,2985,Footwear,Sneakers,Brand B,New,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.13,388.05
11/10/2018,Company 7,2086,Apparel,Coats,Brand C,Gently Used,M,LA,"8 Fictional St, Company 7 City, State 08",86.18,179771.48
11/10/2018,Everything Else,2414,Footwear,Sneakers,Brand B,New,10,Chicago,"1 Fictional St, Everything Else City, State 01",0.1,241.4
11/10/2018,Company 4,4380,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,"5 Fictional St, Company 4 City, State 05",18.97,83088.6
11/10/2018,Company 9,3378,Apparel,Shirts,Brand B,Gently Used,M,Atlanta,"10 Fictional St, Company 9 City, State 10",0.05,168.9
11/10/2018,Everything Else,1056,Apparel,Coats,Brand C,Worn,S,LA,"1 Fictional St, Everything Else City, State 01",61.66,65112.96
11/10/2018,Everything Else,1419,Footwear,Boots,Brand B,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",759.2,1077304.8
11/10/2018,Company 3,3943,Apparel,Coats,Generic,Gently Used,M,LA,"4 Fictional St, Company 3 City, State 04",5.54,21844.22
11/10/2018,Everything Else,1376,Apparel,Shirts,Brand B,New,S,Atlanta,"1 Fictional St, Everything Else City, State 01",1000.94,1377293.44
11/10/2018,Company 8,7314,Footwear,Boots,Generic,New,8,Nashville,"9 Fictional St, Company 8 City, State 09",23.63,172829.82
11/10/2018,Everything Else,3084,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",1746.82,5387192.88
11/10/2018,Company 7,2662,Footwear,Boots,Brand B,Gently Used,6,Nashville,"8 Fictional St, Company 7 City, State 08",0.37,984.94
11/10/2018,Everything Else,2151,Apparel,Shirts,Generic,Gently Used,M,Chicago,"1 Fictional St, Everything Else City, State 01",1.84,3957.84
11/10/2018,Company 8,2913,Footwear,Sneakers,Brand A,Worn,10,LA,"9 Fictional St, Company 8 City, State 09",0.53,1543.89
11/10/2018,Company 4,4465,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"5 Fictional St, Company 4 City, State 05",55.22,246557.3
11/10/2018,Company 3,2920,Footwear,Sneakers,Brand B,New,10,Chicago,"4 Fictional St, Company 3 City, State 04",21.6,63072
11/10/2018,Everything Else,1691,Apparel,Shirts,Generic,Gently Used,S,LA,"1 Fictional St, Everything Else City, State 01",8.96,15151.36
11/11/2018,Company 14,3219,Footwear,Boots,Brand B,Gently Used,5,LA,"15 Fictional St, Company 14 City, State 15",0.34,1094.46
11/11/2018,Everything Else,3044,Footwear,Sneakers,Brand C,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",9.27,28217.88
11/11/2018,Company 14,2320,Apparel,Shirts,Brand B,New,XL,Nashville,"15 Fictional St, Company 14 City, State 15",202.02,468686.4
11/11/2018,Company 3,920,Footwear,Sneakers,Brand C,Worn,11,LA,"4 Fictional St, Company 3 City, State 04",0.67,616.4
11/11/2018,Company 12,1699,Apparel,Coats,Brand A,Gently Used,L,NY,"13 Fictional St, Company 12 City, State 13",1.55,2633.45
11/11/2018,Company 12,1966,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"13 Fictional St, Company 12 City, State 13",0.48,943.68
11/11/2018,Everything Else,2871,Apparel,Coats,Brand B,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",50.01,143578.71
11/11/2018,Company 14,4026,Footwear,Sneakers,Generic,Gently Used,7,Chicago,"15 Fictional St, Company 14 City, State 15",28370.69,114220397.9
11/11/2018,Everything Else,3299,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",2.54,8379.46
11/11/2018,Everything Else,2006,Apparel,Shirts,Brand A,Worn,S,NY,"1 Fictional St, Everything Else City, State 01",24.8,49748.8
11/11/2018,Everything Else,4074,Footwear,Boots,Brand C,Worn,7,Nashville,"1 Fictional St, Everything Else City, State 01",0.13,529.62
11/12/2018,Everything Else,1056,Footwear,Boots,Brand A,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",18.4,19430.4
11/12/2018,Company 2,1176,Footwear,Boots,Brand A,Gently Used,9,Atlanta,"3 Fictional St, Company 2 City, State 03",29.07,34186.32
11/12/2018,Company 13,1835,Footwear,Sneakers,Brand A,Gently Used,11,LA,"14 Fictional St, Company 13 City, State 14",12.01,22038.35
11/12/2018,Company 3,1379,Footwear,Sneakers,Brand A,Gently Used,10,LA,"4 Fictional St, Company 3 City, State 04",4.61,6357.19
11/12/2018,Everything Else,4379,Footwear,Boots,Generic,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",328.53,1438632.87
11/12/2018,Company 3,1422,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,"4 Fictional St, Company 3 City, State 04",1378.51,1960241.22
11/12/2018,Everything Else,2858,Footwear,Sneakers,Generic,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",12.44,35553.52
11/12/2018,Company 11,2101,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,"12 Fictional St, Company 11 City, State 12",3155.53,6629768.53
11/12/2018,Company 3,4372,Footwear,Sneakers,Generic,Gently Used,9,NY,"4 Fictional St, Company 3 City, State 04",3.62,15826.64
11/12/2018,Everything Else,1555,Footwear,Sneakers,Generic,New,5,NY,"1 Fictional St, Everything Else City, State 01",240.49,373961.95
11/12/2018,Company 5,1811,Footwear,Boots,Brand C,New,8,Atlanta,"6 Fictional St, Company 5 City, State 06",10303.57,18659765.27
11/12/2018,Company 2,2040,Footwear,Sneakers,Brand B,Worn,12,NY,"3 Fictional St, Company 2 City, State 03",3.01,6140.4
11/12/2018,Everything Else,2006,Footwear,Boots,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",0.35,702.1
11/12/2018,Company 8,2662,Footwear,Sneakers,Brand B,Gently Used,7,LA,"9 Fictional St, Company 8 City, State 09",4.54,12085.48
11/12/2018,Everything Else,3348,Footwear,Boots,Brand C,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",1376.15,4607350.2
11/13/2018,Everything Else,2880,Footwear,Sneakers,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",3.07,8841.6
11/13/2018,Everything Else,2349,Footwear,Boots,Brand C,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",819.13,1924136.37
11/13/2018,Everything Else,4715,Footwear,Boots,Brand A,New,5,Atlanta,"1 Fictional St, Everything Else City, State 01",48.7,229620.5
11/13/2018,Everything Else,1099,Apparel,Shirts,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",10.84,11913.16
11/13/2018,Everything Else,3649,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,"1 Fictional St, Everything Else City, State 01",9.74,35541.26
11/13/2018,Company 5,2947,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"6 Fictional St, Company 5 City, State 06",763.2,2249150.4
11/13/2018,Company 2,3162,Apparel,Coats,Generic,Gently Used,XXL,LA,"3 Fictional St, Company 2 City, State 03",14654.62,46337908.44
11/13/2018,Everything Else,1154,Footwear,Sneakers,Brand C,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",109.8,126709.2
11/13/2018,Everything Else,2751,Footwear,Boots,Brand A,Gently Used,6,NY,"1 Fictional St, Everything Else City, State 01",20.09,55267.59
11/13/2018,Company 12,4954,Apparel,Coats,Brand A,Gently Used,XXL,Atlanta,"13 Fictional St, Company 12 City, State 13",742.87,3680177.98
11/13/2018,Company 2,2361,Apparel,Coats,Brand B,Gently Used,L,Chicago,"3 Fictional St, Company 2 City, State 03",6.82,16102.02
11/13/2018,Everything Else,2657,Footwear,Sneakers,Brand B,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",9.89,26277.73
11/14/2018,Company 9,1094,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,"10 Fictional St, Company 9 City, State 10",2.05,2242.7
11/14/2018,Everything Else,985,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",5.34,5259.9
11/14/2018,Everything Else,2055,Footwear,Sneakers,Brand A,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",6.9,14179.5
11/14/2018,Everything Else,1204,Footwear,Boots,Brand B,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",7.03,8464.12
11/14/2018,Company 9,4615,Footwear,Sneakers,Brand A,New,12,Atlanta,"10 Fictional St, Company 9 City, State 10",23.34,107714.1
11/14/2018,Everything Else,2426,Footwear,Boots,Brand A,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",23.28,56477.28
11/14/2018,Everything Else,2833,Apparel,Coats,Brand C,Gently Used,XL,Nashville,"1 Fictional St, Everything Else City, State 01",0.52,1473.16
11/14/2018,Everything Else,1883,Apparel,Shirts,Brand A,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",3.68,6929.44
11/14/2018,Everything Else,2198,Footwear,Sneakers,Brand C,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",3.48,7649.04
11/14/2018,Everything Else,3054,Apparel,Coats,Brand B,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1770.32,5406557.28
11/14/2018,Everything Else,1752,Apparel,Coats,Brand B,Gently Used,XL,Chicago,"1 Fictional St, Everything Else City, State 01",15.28,26770.56
11/14/2018,Everything Else,1401,Footwear,Sneakers,Generic,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",391.39,548337.39
11/14/2018,Everything Else,1254,Apparel,Shirts,Brand B,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",3.15,3950.1
11/15/2018,Company 3,2771,Footwear,Boots,Generic,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",22.82,63234.22
11/15/2018,Company 9,2458,Footwear,Boots,Brand A,Gently Used,8,Nashville,"10 Fictional St, Company 9 City, State 10",67.97,167070.26
11/15/2018,Company 15,1208,Footwear,Sneakers,Brand A,New,11,Nashville,"16 Fictional St, Company 15 City, State 16",55.75,67346
11/15/2018,Everything Else,2140,Footwear,Boots,Generic,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",0.77,1647.8
11/15/2018,Company 15,2659,Apparel,Coats,Brand A,Gently Used,M,Atlanta,"16 Fictional St, Company 15 City, State 16",230.44,612739.96
11/15/2018,Everything Else,2347,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",14.2,33327.4
11/15/2018,Company 8,3005,Apparel,Coats,Brand A,Gently Used,XXL,NY,"9 Fictional St, Company 8 City, State 09",90.28,271291.4
11/15/2018,Company 3,2468,Apparel,Coats,Brand A,Gently Used,XL,Atlanta,"4 Fictional St, Company 3 City, State 04",11.37,28061.16
11/15/2018,Everything Else,1077,Footwear,Boots,Brand A,Worn,5,LA,"1 Fictional St, Everything Else City, State 01",73.89,79579.53
11/15/2018,Company 3,911,Footwear,Sneakers,Brand A,Gently Used,6,NY,"4 Fictional St, Company 3 City, State 04",3252.45,2962981.95
11/15/2018,Company 15,3828,Footwear,Boots,Generic,New,8,LA,"16 Fictional St, Company 15 City, State 16",17.13,65573.64
11/15/2018,Company 12,862,Apparel,Coats,Brand C,Gently Used,XL,NY,"13 Fictional St, Company 12 City, State 13",32.04,27618.48
11/16/2018,Company 3,1463,Footwear,Boots,Brand B,Gently Used,10,LA,"4 Fictional St, Company 3 City, State 04",5.64,8251.32
11/16/2018,Everything Else,2297,Apparel,Shirts,Brand A,Gently Used,XL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.06,137.82
11/16/2018,Company 5,1659,Footwear,Boots,Brand C,Gently Used,7,Atlanta,"6 Fictional St, Company 5 City, State 06",0.29,481.11
11/16/2018,Everything Else,3873,Footwear,Sneakers,Brand C,Gently Used,6,LA,"1 Fictional St, Everything Else City, State 01",605.97,2346921.81
11/16/2018,Everything Else,1236,Apparel,Shirts,Brand C,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",3.88,4795.68
11/16/2018,Everything Else,1902,Footwear,Sneakers,Brand A,Worn,8,Nashville,"1 Fictional St, Everything Else City, State 01",0.22,418.44
11/16/2018,Company 10,2787,Footwear,Sneakers,Brand C,Gently Used,5,Atlanta,"11 Fictional St, Company 10 City, State 11",23.67,65968.29
11/16/2018,Everything Else,1433,Apparel,Shirts,Brand B,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",0.51,730.83
11/16/2018,Company 4,1102,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"5 Fictional St, Company 4 City, State 05",5.16,5686.32
11/16/2018,Company 4,2742,Footwear,Sneakers,Brand C,Gently Used,6,NY,"5 Fictional St, Company 4 City, State 05",17.66,48423.72
11/16/2018,Company 8,1980,Footwear,Boots,Brand C,Gently Used,9,LA,"9 Fictional St, Company 8 City, State 09",21.58,42728.4
11/16/2018,Everything Else,2950,Footwear,Sneakers,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",239.49,706495.5
11/17/2018,Everything Else,1358,Apparel,Shirts,Generic,New,XL,NY,"1 Fictional St, Everything Else City, State 01",0.77,1045.66
11/17/2018,Everything Else,1585,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"1 Fictional St, Everything Else City, State 01",93.14,147626.9
11/17/2018,Company 5,3346,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"6 Fictional St, Company 5 City, State 06",0.07,234.22
11/17/2018,Company 3,1910,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"4 Fictional St, Company 3 City, State 04",71.59,136736.9
11/17/2018,Company 5,876,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"6 Fictional St, Company 5 City, State 06",0.01,8.76
11/17/2018,Company 9,2995,Footwear,Sneakers,Brand C,Gently Used,6,NY,"10 Fictional St, Company 9 City, State 10",50.75,151996.25
11/17/2018,Everything Else,3324,Apparel,Shirts,Generic,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",8.07,26824.68
11/17/2018,Company 4,3354,Apparel,Shirts,Brand A,Gently Used,S,Nashville,"5 Fictional St, Company 4 City, State 05",0.03,100.62
11/17/2018,Company 9,1684,Apparel,Shirts,Brand C,Gently Used,M,Nashville,"10 Fictional St, Company 9 City, State 10",523.4,881405.6
11/17/2018,Everything Else,3819,Footwear,Boots,Brand A,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",239.5,914650.5
11/18/2018,Company 3,568,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,"4 Fictional St, Company 3 City, State 04",0.48,272.64
11/18/2018,Everything Else,1902,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",6.78,12895.56
11/18/2018,Everything Else,2406,Apparel,Shirts,Brand B,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",20.3,48841.8
11/18/2018,Everything Else,3221,Footwear,Sneakers,Brand C,New,5,LA,"1 Fictional St, Everything Else City, State 01",3.71,11949.91
11/18/2018,Company 8,3453,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,"9 Fictional St, Company 8 City, State 09",73.58,254071.74
11/18/2018,Company 3,1529,Footwear,Sneakers,Generic,Gently Used,12,Chicago,"4 Fictional St, Company 3 City, State 04",0.76,1162.04
11/18/2018,Company 11,1592,Footwear,Sneakers,Brand C,New,9,Chicago,"12 Fictional St, Company 11 City, State 12",8919.97,14200592.24
11/18/2018,Company 9,2037,Footwear,Sneakers,Brand C,Gently Used,6,LA,"10 Fictional St, Company 9 City, State 10",44.78,91216.86
11/18/2018,Everything Else,2539,Apparel,Shirts,Brand C,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",156.65,397734.35
11/18/2018,Everything Else,1065,Apparel,Coats,Brand B,Gently Used,M,Chicago,"1 Fictional St, Everything Else City, State 01",41.68,44389.2
11/18/2018,Company 12,2629,Apparel,Shirts,Generic,Gently Used,L,Nashville,"13 Fictional St, Company 12 City, State 13",0.48,1261.92
11/18/2018,Everything Else,4065,Footwear,Boots,Brand A,New,12,Nashville,"1 Fictional St, Everything Else City, State 01",1.25,5081.25
11/19/2018,Everything Else,1609,Footwear,Boots,Generic,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",40.87,65759.83
11/19/2018,Company 1,5420,Footwear,Sneakers,Brand A,Gently Used,10,LA,"2 Fictional St, Company 1 City, State 02",6.43,34850.6
11/19/2018,Company 7,3394,Footwear,Boots,Brand B,Gently Used,6,LA,"8 Fictional St, Company 7 City, State 08",58.81,199601.14
11/19/2018,Company 8,2791,Footwear,Boots,Brand C,New,10,Chicago,"9 Fictional St, Company 8 City, State 09",3.1,8652.1
11/19/2018,Company 1,2541,Footwear,Sneakers,Generic,Gently Used,11,Atlanta,"2 Fictional St, Company 1 City, State 02",3.55,9020.55
11/19/2018,Company 9,1313,Footwear,Boots,Generic,New,6,LA,"10 Fictional St, Company 9 City, State 10",0.15,196.95
11/19/2018,Everything Else,4435,Footwear,Sneakers,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",3.14,13925.9
11/19/2018,Company 9,3349,Footwear,Boots,Brand C,Gently Used,6,LA,"10 Fictional St, Company 9 City, State 10",161.47,540763.03
11/19/2018,Company 3,1099,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"4 Fictional St, Company 3 City, State 04",10704.49,11764234.51
11/19/2018,Company 5,3327,Apparel,Shirts,Brand B,Gently Used,M,Atlanta,"6 Fictional St, Company 5 City, State 06",1.64,5456.28
11/19/2018,Everything Else,1454,Apparel,Shirts,Generic,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",12.14,17651.56
11/19/2018,Company 3,1681,Footwear,Sneakers,Generic,Gently Used,9,Atlanta,"4 Fictional St, Company 3 City, State 04",94.95,159610.95
11/20/2018,Company 10,3207,Footwear,Sneakers,Brand A,Gently Used,6,LA,"11 Fictional St, Company 10 City, State 11",90.52,290297.64
11/20/2018,Everything Else,1713,Apparel,Shirts,Brand C,Worn,XL,Chicago,"1 Fictional St, Everything Else City, State 01",0.43,736.59
11/20/2018,Everything Else,3055,Footwear,Sneakers,Brand C,Worn,10,LA,"1 Fictional St, Everything Else City, State 01",0.03,91.65
11/20/2018,Everything Else,2479,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",0.35,867.65
11/20/2018,Everything Else,1450,Apparel,Coats,Generic,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",918.27,1331491.5
