Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
3/24/2023,2477,Footwear,Sneakers,Brand C,Gently Used,9,LA,1321.23,3272686.71,Company E,13.36,33092.72,"5 Partner Blvd, Company E Town, Region 05",Relief,School
4/1/2023,2020,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,0.01,20.2,Company C,13.72,27714.4,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/31/2023,1545,Footwear,Boots,Brand C,New,7,NY,0.15,231.75,Company E,13.44,20764.8,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
3/11/2023,1733,Footwear,Boots,Brand A,Gently Used,11,NY,0.19,329.27,Company E,12.69,21991.77,"5 Partner Blvd, Company E Town, Region 05",Relief,General
3/19/2023,930,Footwear,Boots,Brand C,Gently Used,7,LA,47.53,44202.9,Company F,9.67,8993.1,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
3/28/2023,1189,Apparel,Coats,Generic,Gently Used,M,LA,680.77,809435.53,Company K,11.16,13269.24,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
3/29/2023,2955,Footwear,Sneakers,Brand C,Gently Used,12,LA,1.27,3752.85,Company C,16.51,48787.05,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/27/2023,1216,Footwear,Sneakers,Brand A,Gently Used,8,NY,39.68,48250.88,Company E,11.59,14093.44,"5 Partner Blvd, Company E Town, Region 05",Relief,General
3/21/2023,1735,Footwear,Sneakers,Brand B,Gently Used,12,NY,192.99,334837.65,Company K,12.83,22260.05,"12 Partner Blvd, Company K Town, Region 12",Relief,School
4/2/2023,3785,Footwear,Sneakers,Brand A,Worn,9,Atlanta,2.26,8554.1,Company L,6.68,25283.8,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
3/12/2023,1672,Apparel,Shirts,Brand A,Gently Used,S,NY,0.02,33.44,Company L,13.23,22120.56,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
3/14/2023,3301,Footwear,Boots,Brand C,New,5,Chicago,16.47,54367.47,Company K,14.22,46940.22,"12 Partner Blvd, Company K Town, Region 12",Relief,General
3/18/2023,619,Footwear,Sneakers,Brand A,Gently Used,5,NY,7.59,4698.21,Company E,13.14,8133.66,"5 Partner Blvd, Company E Town, Region 05",Relief,School
3/18/2023,3022,Footwear,Sneakers,Brand B,Gently Used,10,LA,0.92,2780.24,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
4/2/2023,1899,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,103.01,195615.99,Company E,13.12,24914.88,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/23/2023,3499,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,0.01,34.99,Company C,14.73,51540.27,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/21/2023,2128,Footwear,Sneakers,Brand B,Gently Used,8,NY,0.65,1383.2,Company F,5.12,10895.36,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
3/27/2023,1414,Apparel,Coats,Brand B,Gently Used,XXL,NY,0.07,98.98,Company D,5.78,8172.92,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
3/23/2023,3544,Footwear,Sneakers,Brand C,New,8,Chicago,5.68,20129.92,Company H,4.84,17152.96,"9 Partner Blvd, Company H Town, Region 09",Relief,General
3/25/2023,4613,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,896.44,4135277.72,Company E,12.91,59553.83,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
3/17/2023,2661,Apparel,Shirts,Brand A,New,XL,LA,391.58,1041994.38,Company C,14.55,38717.55,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
4/1/2023,3050,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,0.15,457.5,Company E,13.56,41358,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
3/17/2023,1792,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,13.47,24138.24,Company C,12.4,22220.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
4/1/2023,1152,Footwear,Sneakers,Brand A,Gently Used,6,NY,0.34,391.68,Company E,11.93,13743.36,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/23/2023,3782,Apparel,Coats,Brand B,Gently Used,S,Nashville,157.62,596118.84,Company E,13.99,52910.18,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/28/2023,3044,Apparel,Coats,Brand B,New,XXL,Atlanta,0.55,1674.2,Company C,17.3,52661.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/30/2023,3613,Footwear,Boots,Generic,Gently Used,5,LA,4.73,17089.49,Company C,13.63,49245.19,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/26/2023,2495,Footwear,Boots,Brand C,Gently Used,11,Chicago,1.09,2719.55,Company E,11.75,29316.25,"5 Partner Blvd, Company E Town, Region 05",Relief,General
3/30/2023,2578,Apparel,Shirts,Brand A,New,XL,LA,16.3,42021.4,Company C,15.72,40526.16,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/28/2023,1430,Apparel,Coats,Generic,Worn,XL,NY,4.89,6992.7,Company F,5.94,8494.2,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
3/28/2023,2314,Footwear,Sneakers,Brand B,Gently Used,12,LA,0.03,69.42,Company C,12.95,29966.3,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/26/2023,1016,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,0.03,30.48,Company C,14.97,15209.52,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
3/22/2023,2215,Footwear,Sneakers,Generic,Worn,8,LA,0.25,553.75,Company C,11.88,26314.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/25/2023,4689,Apparel,Coats,Brand C,Gently Used,M,Nashville,1.06,4970.34,Company E,9.6,45014.4,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/13/2023,2794,Apparel,Shirts,Generic,New,S,Chicago,0.6,1676.4,Company D,1.3,3632.2,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
3/29/2023,2371,Footwear,Sneakers,Generic,New,10,LA,133.94,317571.74,Company C,16.77,39761.67,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
3/22/2023,3650,Footwear,Boots,Brand B,New,7,Nashville,0.5,1825,Company A,1.14,4161,"1 Partner Blvd, Company A Town, Region 01",Relief,General
4/5/2023,2642,Apparel,Shirts,Brand C,New,S,Atlanta,72.14,190593.88,Company F,4.81,12708.02,"6 Partner Blvd, Company F Town, Region 06",Relief,General
3/23/2023,2956,Apparel,Shirts,Brand A,Gently Used,XXL,Chicago,50.54,149396.24,Company F,3.56,10523.36,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
3/22/2023,978,Footwear,Boots,Brand A,Gently Used,6,Atlanta,1.25,1222.5,Company C,16.42,16058.76,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
3/19/2023,2757,Footwear,Boots,Brand C,Gently Used,10,LA,3.16,8712.12,Company A,0.94,2591.58,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
3/30/2023,2416,Footwear,Boots,Brand C,Gently Used,7,Chicago,1.28,3092.48,Company C,14.52,35080.32,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/25/2023,4089,Footwear,Boots,Brand C,Gently Used,5,Atlanta,10.97,44856.33,Company C,14.4,58881.6,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
4/4/2023,1705,Footwear,Sneakers,Brand C,Gently Used,9,LA,0.3,511.5,Company D,0.32,545.6,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
4/3/2023,1827,Footwear,Boots,Brand C,Gently Used,7,Nashville,24.79,45291.33,Company C,14.41,26327.07,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/31/2023,3757,Footwear,Boots,Brand B,Gently Used,6,Nashville,4.65,17470.05,Company F,6.65,24984.05,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
4/4/2023,4554,Footwear,Sneakers,Brand B,Gently Used,12,NY,66.43,302522.22,Company H,6.6,30056.4,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
3/30/2023,3297,Apparel,Shirts,Brand A,Gently Used,M,LA,50.75,167322.75,Company C,13.28,43784.16,"3 Partner Blvd, Company C Town, Region 03",Relief,General
4/6/2023,1625,Footwear,Sneakers,Generic,New,12,Chicago,26.43,42948.75,Company F,2.15,3493.75,"6 Partner Blvd, Company F Town, Region 06",Relief,General
3/18/2023,1926,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,0.65,1251.9,Company C,17.14,33011.64,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/31/2023,2783,Footwear,Sneakers,Brand A,Gently Used,12,LA,6.62,18423.46,Company C,15.26,42468.58,"3 Partner Blvd, Company C Town, Region 03",Relief,General
4/6/2023,7722,Apparel,Coats,Generic,Gently Used,XL,LA,167.11,1290423.42,Company E,13.75,106177.5,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
4/7/2023,3986,Footwear,Sneakers,Brand C,Gently Used,6,LA,16.27,64852.22,Company C,16.24,64732.64,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/23/2023,3467,Apparel,Coats,Brand C,Gently Used,XXL,Chicago,12.79,44342.93,Company C,14.15,49058.05,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
4/7/2023,4229,Footwear,Sneakers,Generic,Gently Used,11,LA,3025.88,12796446.52,Company H,4.86,20552.94,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
3/25/2023,2767,Footwear,Sneakers,Brand B,New,6,Nashville,1560.92,4319065.64,Company E,7.79,21554.93,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
4/5/2023,2349,Footwear,Sneakers,Generic,Gently Used,9,LA,1.83,4298.67,Company J,1.93,4533.57,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
4/3/2023,1704,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,6.19,10547.76,Company C,14.67,24997.68,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/25/2023,2711,Apparel,Shirts,Brand A,Gently Used,XXL,Nashville,33.67,91279.37,Company D,0.49,1328.39,"4 Partner Blvd, Company D Town, Region 04",Relief,School
3/20/2023,2693,Footwear,Sneakers,Brand C,Gently Used,5,Atlanta,0.64,1723.52,Company F,5.4,14542.2,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
3/23/2023,2898,Footwear,Boots,Brand B,Gently Used,9,LA,0.62,1796.76,Company E,15.41,44658.18,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
3/25/2023,2312,Footwear,Sneakers,Brand A,Gently Used,10,Atlanta,0.9,2080.8,Company D,4.33,10010.96,"4 Partner Blvd, Company D Town, Region 04",Relief,School
4/6/2023,1595,Footwear,Sneakers,Generic,Gently Used,7,LA,8.08,12887.6,Company I,0.76,1212.2,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
3/18/2023,3130,Footwear,Boots,Brand A,Gently Used,9,Nashville,0.74,2316.2,Company C,12.79,40032.7,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/25/2023,3923,Apparel,Coats,Brand C,Gently Used,XL,Nashville,17.6,69044.8,Company E,12.9,50606.7,"5 Partner Blvd, Company E Town, Region 05",Relief,School
4/1/2023,3456,Apparel,Shirts,Brand B,Gently Used,XL,Atlanta,192.52,665349.12,Company G,4.03,13927.68,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
3/27/2023,3819,Apparel,Shirts,Brand A,Gently Used,S,NY,784.71,2996807.49,Company F,1.48,5652.12,"6 Partner Blvd, Company F Town, Region 06",Relief,General
3/24/2023,2783,Apparel,Coats,Brand B,Gently Used,XL,NY,3.07,8543.81,Company C,13.26,36902.58,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
3/18/2023,5048,Footwear,Boots,Generic,Gently Used,11,LA,50.72,256034.56,Company C,13.86,69965.28,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/28/2023,2540,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,2.17,5511.8,Company C,16.54,42011.6,"3 Partner Blvd, Company C Town, Region 03",Relief,General
4/5/2023,833,Footwear,Sneakers,Brand B,New,8,Chicago,108.65,90505.45,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
3/24/2023,5047,Apparel,Coats,Brand C,New,M,Atlanta,7723.16,38978788.52,Company C,17.57,88675.79,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
4/5/2023,4232,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,0.29,1227.28,Company C,16.45,69616.4,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
4/7/2023,3631,Footwear,Sneakers,Brand A,Gently Used,9,Nashville,11.58,42046.98,Company E,10.82,39287.42,"5 Partner Blvd, Company E Town, Region 05",Relief,School
3/31/2023,2624,Apparel,Shirts,Brand B,Worn,XL,Atlanta,486.75,1277232,Company A,2.12,5562.88,"1 Partner Blvd, Company A Town, Region 01",Relief,General
4/2/2023,2089,Footwear,Sneakers,Brand A,New,9,Nashville,342.73,715962.97,Company I,0.75,1566.75,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
3/20/2023,2148,Footwear,Sneakers,Brand B,New,5,Chicago,11.25,24165,Company E,15.21,32671.08,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
3/20/2023,2528,Footwear,Boots,Brand B,Gently Used,10,Chicago,15.9,40195.2,Company K,12.42,31397.76,"12 Partner Blvd, Company K Town, Region 12",Relief,School
4/8/2023,2563,Apparel,Shirts,Brand C,Gently Used,XXL,Atlanta,6518.14,16705992.82,Company C,16.96,43468.48,"3 Partner Blvd, Company C Town, Region 03",Relief,School
3/25/2023,4273,Footwear,Boots,Brand C,Gently Used,7,NY,1233.15,5269249.95,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
4/3/2023,4228,Apparel,Coats,Brand C,Gently Used,S,LA,3.41,14417.48,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
3/22/2023,3947,Apparel,Coats,Generic,Worn,S,NY,0.8,3157.6,Company A,2.37,9354.39,"1 Partner Blvd, Company A Town, Region 01",Relief,School
3/23/2023,2667,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,0.46,1226.82,Company C,16.62,44325.54,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
4/9/2023,2646,Apparel,Shirts,Brand C,Gently Used,S,Chicago,0.49,1296.54,Company L,10.78,28523.88,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
3/25/2023,3014,Footwear,Boots,Brand C,Gently Used,5,Atlanta,84.04,253296.56,Company K,13,39182,"12 Partner Blvd, Company K Town, Region 12",Relief,School
3/20/2023,4084,Apparel,Coats,Brand C,New,XL,Chicago,0,0,Company J,6.67,27240.28,"11 Partner Blvd, Company J Town, Region 11",Relief,General
3/27/2023,2536,Footwear,Sneakers,Generic,New,5,Atlanta,0.01,25.36,Company K,12.2,30939.2,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
4/5/2023,2503,Footwear,Sneakers,Generic,New,6,Chicago,3.66,9160.98,Company E,12.5,31287.5,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/19/2023,2207,Apparel,Shirts,Brand A,Gently Used,L,Atlanta,0.46,1015.22,Company E,13.79,30434.53,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
4/6/2023,1649,Footwear,Sneakers,Brand A,Gently Used,8,NY,384.49,634024.01,Company E,16.54,27274.46,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
3/22/2023,3548,Footwear,Sneakers,Brand C,New,12,LA,183.31,650383.88,Company C,12.68,44988.64,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
4/9/2023,2080,Footwear,Sneakers,Brand B,Worn,9,LA,80.02,166441.6,Company E,15.21,31636.8,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
4/3/2023,1687,Footwear,Sneakers,Brand C,Gently Used,9,NY,4.27,7203.49,Company E,11.16,18826.92,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
3/25/2023,3003,Apparel,Shirts,Brand A,Gently Used,L,Chicago,0,0,Company E,9.97,29939.91,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
4/5/2023,1616,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,17.9,28926.4,Company E,12.02,19424.32,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
4/10/2023,3232,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,5.05,16321.6,Company E,13.88,44860.16,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
4/11/2023,1715,Footwear,Sneakers,Generic,Gently Used,11,LA,5.09,8729.35,Company L,7.32,12553.8,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,Winter
3/31/2023,3283,Apparel,Shirts,Brand C,Gently Used,XL,Atlanta,0.47,1543.01,Company F,4.86,15955.38,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
3/24/2023,3777,Footwear,Boots,Brand B,Gently Used,8,Atlanta,57.05,215477.85,Company C,16.31,61602.87,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
3/24/2023,3414,Footwear,Boots,Brand B,Gently Used,5,Atlanta,87.34,298178.76,Company E,13.19,45030.66,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
4/1/2023,3612,Apparel,Coats,Brand C,Gently Used,XL,Atlanta,1.21,4370.52,Company E,13.47,48653.64,"5 Partner Blvd, Company E Town, Region 05",Relief,School
4/4/2023,2686,Footwear,Boots,Brand C,Worn,8,NY,83.07,223126.02,Company C,20.19,54230.34,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
3/25/2023,5857,Apparel,Coats,Brand A,Gently Used,M,Atlanta,415.25,2432119.25,Company F,8.41,49257.37,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
3/30/2023,2377,Footwear,Sneakers,Brand C,Gently Used,9,NY,30.67,72902.59,Company F,1.94,4611.38,"6 Partner Blvd, Company F Town, Region 06",Relief,General
4/12/2023,4036,Apparel,Coats,Brand A,New,M,Nashville,3.62,14610.32,Everything Else,4.46,18000.56,"7 Partner Blvd, Everything Else Town, Region 07",Relief,Winter
4/2/2023,6128,Footwear,Sneakers,Brand B,New,11,Chicago,0.01,61.28,Company H,9.05,55458.4,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
3/23/2023,2120,Footwear,Sneakers,Brand B,Gently Used,5,NY,10.19,21602.8,Company C,14.24,30188.8,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
3/25/2023,2476,Apparel,Coats,Brand A,New,M,Chicago,0.74,1832.24,Company C,14.75,36521,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
4/5/2023,2563,Footwear,Boots,Brand C,Gently Used,6,Nashville,1.48,3793.24,Company K,15.7,40239.1,"12 Partner Blvd, Company K Town, Region 12",Relief,General
3/29/2023,3579,Footwear,Boots,Brand C,Gently Used,10,Nashville,11.72,41945.88,Company F,2.02,7229.58,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
3/25/2023,2127,Apparel,Shirts,Brand B,Gently Used,XXL,Atlanta,0.2,425.4,Company F,5.87,12485.49,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
3/29/2023,1462,Footwear,Sneakers,Brand A,Gently Used,10,Atlanta,99.63,145659.06,Company C,16.34,23889.08,"3 Partner Blvd, Company C Town, Region 03",Relief,General
3/23/2023,2667,Apparel,Coats,Generic,Worn,XL,Atlanta,27.1,72275.7,Company F,0.51,1360.17,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
3/29/2023,2280,Footwear,Sneakers,Brand B,Gently Used,9,Nashville,904103.76,2061356573,Company E,11.93,27200.4,"5 Partner Blvd, Company E Town, Region 05",Relief,General
3/30/2023,2425,Apparel,Shirts,Brand B,Worn,M,Chicago,92.14,223439.5,Company C,15.66,37975.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
4/3/2023,2440,Footwear,Boots,Generic,Worn,8,Atlanta,0.01,24.4,Company E,12.5,30500,"5 Partner Blvd, Company E Town, Region 05",Relief,School
4/5/2023,2857,Footwear,Sneakers,Brand A,Gently Used,8,LA,1.74,4971.18,Company C,13.84,39540.88,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
3/22/2023,2167,Apparel,Coats,Brand A,Gently Used,XL,Chicago,42723.66,92582171.22,Company F,5.66,12265.22,"6 Partner Blvd, Company F Town, Region 06",Relief,School
4/10/2023,3459,Apparel,Shirts,Generic,Gently Used,L,NY,0.2,691.8,Company E,12.73,44033.07,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
4/2/2023,5471,Footwear,Boots,Generic,Gently Used,9,LA,59.95,327986.45,Company F,5.69,31129.99,"6 Partner Blvd, Company F Town, Region 06",Relief,General
4/4/2023,1059,Footwear,Sneakers,Brand C,Gently Used,12,Atlanta,1.07,1133.13,Company C,15.43,16340.37,"3 Partner Blvd, Company C Town, Region 03",Relief,General
4/4/2023,2243,Apparel,Shirts,Brand A,Gently Used,L,Nashville,47.81,107237.83,Company C,15.6,34990.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
3/29/2023,3362,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,0.17,571.54,Company E,13.62,45790.44,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
3/22/2023,2301,Apparel,Coats,Generic,Gently Used,XL,Atlanta,0.64,1472.64,Company F,1.57,3612.57,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
4/12/2023,3326,Footwear,Sneakers,Brand C,Gently Used,12,LA,24.35,80988.1,Company F,3.42,11374.92,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
3/26/2023,4637,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,5.41,25086.17,Company E,12.65,58658.05,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
4/13/2023,3546,Footwear,Sneakers,Brand C,New,5,NY,106.18,376514.28,Company G,2.04,7233.84,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,General
3/28/2023,3092,Apparel,Coats,Brand B,Gently Used,M,Atlanta,91.26,282175.92,Company L,10.59,32744.28,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
4/7/2023,1397,Footwear,Sneakers,Brand B,New,8,Nashville,9.88,13802.36,Company F,4.44,6202.68,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
