Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
2/20/2023,Company 10,3517,Footwear,Boots,Brand B,Gently Used,8,Atlanta,"11 Fictional St, Company 10 City, State 11",1128.03,3967281.51
2/20/2023,Everything Else,2305,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.02,46.1
2/20/2023,Company 7,5186,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,"8 Fictional St, Company 7 City, State 08",2.59,13431.74
2/20/2023,Company 14,3981,Footwear,Sneakers,Brand B,Gently Used,5,LA,"15 Fictional St, Company 14 City, State 15",47.29,188261.49
2/20/2023,Company 5,4448,Apparel,Coats,Generic,Gently Used,S,Chicago,"6 Fictional St, Company 5 City, State 06",13.32,59247.36
2/20/2023,Company 2,1848,Footwear,Boots,Brand C,Worn,9,NY,"3 Fictional St, Company 2 City, State 03",4.73,8741.04
2/20/2023,Everything Else,1843,Footwear,Sneakers,Generic,New,8,LA,"1 Fictional St, Everything Else City, State 01",4.4,8109.2
2/21/2023,Everything Else,1400,Footwear,Boots,Brand A,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",8879.93,12431902
2/21/2023,Everything Else,1659,Apparel,Coats,Brand B,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",0.08,132.72
2/21/2023,Company 3,2105,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,"4 Fictional St, Company 3 City, State 04",21.19,44604.95
2/21/2023,Everything Else,3040,Apparel,Coats,Brand B,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",2.26,6870.4
2/21/2023,Everything Else,2034,Footwear,Sneakers,Brand B,New,8,LA,"1 Fictional St, Everything Else City, State 01",43.1,87665.4
2/21/2023,Everything Else,1827,Footwear,Sneakers,Generic,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",0.16,292.32
2/21/2023,Everything Else,3235,Apparel,Shirts,Brand A,New,L,Atlanta,"1 Fictional St, Everything Else City, State 01",1.22,3946.7
2/21/2023,Everything Else,1661,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",4.95,8221.95
2/21/2023,Everything Else,835,Footwear,Sneakers,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",79.23,66157.05
2/21/2023,Everything Else,2957,Footwear,Boots,Generic,New,8,LA,"1 Fictional St, Everything Else City, State 01",3.05,9018.85
2/21/2023,Company 8,5114,Footwear,Sneakers,Brand B,Gently Used,8,Nashville,"9 Fictional St, Company 8 City, State 09",12.95,66226.3
2/21/2023,Everything Else,5333,Apparel,Coats,Brand B,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",31.72,169162.76
2/22/2023,Company 15,4313,Footwear,Sneakers,Brand A,New,8,LA,"16 Fictional St, Company 15 City, State 16",146.4,631423.2
2/22/2023,Everything Else,2197,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",892.14,1960031.58
2/22/2023,Everything Else,1951,Footwear,Sneakers,Brand A,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",15.26,29772.26
2/22/2023,Everything Else,3021,Apparel,Coats,Brand C,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",31748.75,95912973.75
2/22/2023,Company 3,1550,Footwear,Sneakers,Brand C,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",0.01,15.5
2/22/2023,Company 4,2093,Footwear,Sneakers,Brand C,New,7,Chicago,"5 Fictional St, Company 4 City, State 05",129.75,271566.75
2/22/2023,Everything Else,3823,Footwear,Sneakers,Generic,New,10,LA,"1 Fictional St, Everything Else City, State 01",18.41,70381.43
2/22/2023,Everything Else,2013,Footwear,Sneakers,Brand C,Worn,7,Chicago,"1 Fictional St, Everything Else City, State 01",0.74,1489.62
2/22/2023,Company 5,1726,Footwear,Sneakers,Brand A,New,5,NY,"6 Fictional St, Company 5 City, State 06",18.35,31672.1
2/23/2023,Everything Else,2042,Footwear,Boots,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",1019.91,2082656.22
2/23/2023,Everything Else,5280,Apparel,Shirts,Generic,Gently Used,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",0,0
2/23/2023,Company 3,1683,Apparel,Shirts,Brand B,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",0.03,50.49
2/23/2023,Company 10,6258,Apparel,Shirts,Brand A,New,XL,LA,"11 Fictional St, Company 10 City, State 11",18.89,118213.62
2/23/2023,Company 2,3256,Footwear,Sneakers,Brand B,New,7,Atlanta,"3 Fictional St, Company 2 City, State 03",40.18,130826.08
2/23/2023,Company 3,1339,Footwear,Sneakers,Brand A,Gently Used,7,Nashville,"4 Fictional St, Company 3 City, State 04",1167.32,1563041.48
2/23/2023,Everything Else,5350,Footwear,Boots,Brand A,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",376.23,2012830.5
2/23/2023,Everything Else,4106,Footwear,Boots,Brand B,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",40.95,168140.7
2/23/2023,Everything Else,874,Apparel,Coats,Generic,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",1,874
2/23/2023,Everything Else,8122,Footwear,Boots,Brand B,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",0.25,2030.5
2/23/2023,Company 5,1234,Footwear,Boots,Brand A,Gently Used,10,Atlanta,"6 Fictional St, Company 5 City, State 06",18.75,23137.5
2/23/2023,Company 5,5015,Apparel,Coats,Brand A,New,L,Chicago,"6 Fictional St, Company 5 City, State 06",171.13,858216.95
2/24/2023,Everything Else,2223,Apparel,Coats,Brand C,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",0.16,355.68
2/24/2023,Everything Else,3845,Footwear,Sneakers,Brand C,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",2.04,7843.8
2/24/2023,Everything Else,3029,Footwear,Sneakers,Generic,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",0.17,514.93
2/24/2023,Company 10,3851,Footwear,Boots,Brand B,Gently Used,9,Atlanta,"11 Fictional St, Company 10 City, State 11",2.03,7817.53
2/24/2023,Company 3,1564,Footwear,Sneakers,Generic,New,7,LA,"4 Fictional St, Company 3 City, State 04",13.46,21051.44
2/24/2023,Company 4,3556,Footwear,Sneakers,Generic,Gently Used,11,Chicago,"5 Fictional St, Company 4 City, State 05",78.53,279252.68
2/24/2023,Company 15,3154,Apparel,Shirts,Brand A,Gently Used,XXL,LA,"16 Fictional St, Company 15 City, State 16",439.94,1387570.76
2/24/2023,Company 1,2424,Footwear,Sneakers,Brand C,Gently Used,6,NY,"2 Fictional St, Company 1 City, State 02",21.85,52964.4
2/24/2023,Company 2,2121,Apparel,Coats,Brand B,Gently Used,L,Nashville,"3 Fictional St, Company 2 City, State 03",0.05,106.05
2/24/2023,Everything Else,2445,Footwear,Boots,Brand C,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",5.82,14229.9
2/24/2023,Company 3,2189,Footwear,Boots,Brand C,Gently Used,6,LA,"4 Fictional St, Company 3 City, State 04",66.72,146050.08
2/24/2023,Company 14,1909,Footwear,Sneakers,Brand B,Gently Used,7,LA,"15 Fictional St, Company 14 City, State 15",34.81,66452.29
2/24/2023,Company 17,1076,Footwear,Sneakers,Brand B,Gently Used,7,LA,"18 Fictional St, Company 17 City, State 18",2.81,3023.56
2/25/2023,Everything Else,1187,Footwear,Boots,Brand B,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",459.86,545853.82
2/25/2023,Company 14,2907,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,"15 Fictional St, Company 14 City, State 15",0.59,1715.13
2/25/2023,Company 8,1343,Apparel,Shirts,Brand B,Gently Used,L,LA,"9 Fictional St, Company 8 City, State 09",0.87,1168.41
2/25/2023,Everything Else,1366,Apparel,Coats,Generic,Worn,S,Nashville,"1 Fictional St, Everything Else City, State 01",15.52,21200.32
2/25/2023,Company 13,3422,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,"14 Fictional St, Company 13 City, State 14",0.93,3182.46
2/25/2023,Company 2,7060,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,"3 Fictional St, Company 2 City, State 03",1010.43,7133635.8
2/25/2023,Company 2,3722,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,"3 Fictional St, Company 2 City, State 03",5.67,21103.74
2/25/2023,Everything Else,3703,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",34.29,126975.87
2/25/2023,Everything Else,4358,Footwear,Sneakers,Brand C,New,5,Nashville,"1 Fictional St, Everything Else City, State 01",0.44,1917.52
2/25/2023,Company 3,3809,Footwear,Boots,Brand B,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",10.77,41022.93
2/25/2023,Everything Else,1947,Apparel,Shirts,Generic,Gently Used,XXL,LA,"1 Fictional St, Everything Else City, State 01",3.91,7612.77
2/25/2023,Company 5,2970,Apparel,Coats,Brand B,Gently Used,L,Nashville,"6 Fictional St, Company 5 City, State 06",1,2970
2/25/2023,Company 15,3161,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,"16 Fictional St, Company 15 City, State 16",3.01,9514.61
2/25/2023,Company 14,5362,Footwear,Sneakers,Brand A,Gently Used,12,Atlanta,"15 Fictional St, Company 14 City, State 15",636.23,3411465.26
2/26/2023,Company 5,1799,Apparel,Coats,Brand B,Gently Used,XL,Chicago,"6 Fictional St, Company 5 City, State 06",35.46,63792.54
2/26/2023,Company 12,1955,Apparel,Shirts,Generic,Gently Used,L,Nashville,"13 Fictional St, Company 12 City, State 13",18.89,36929.95
2/26/2023,Company 11,2835,Footwear,Boots,Brand C,Gently Used,9,Chicago,"12 Fictional St, Company 11 City, State 12",36.48,103420.8
2/26/2023,Company 7,1858,Apparel,Shirts,Brand C,Worn,S,LA,"8 Fictional St, Company 7 City, State 08",12.01,22314.58
2/26/2023,Company 2,2006,Footwear,Sneakers,Brand A,New,12,Chicago,"3 Fictional St, Company 2 City, State 03",3.61,7241.66
2/26/2023,Everything Else,1665,Footwear,Boots,Brand A,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",390.6,650349
2/26/2023,Everything Else,4193,Apparel,Shirts,Brand A,New,XXL,LA,"1 Fictional St, Everything Else City, State 01",748.05,3136573.65
2/26/2023,Everything Else,3757,Footwear,Sneakers,Brand B,New,5,NY,"1 Fictional St, Everything Else City, State 01",16.32,61314.24
2/26/2023,Everything Else,1571,Apparel,Coats,Brand B,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",0.2,314.2
2/26/2023,Company 2,4664,Footwear,Sneakers,Brand B,Worn,10,Atlanta,"3 Fictional St, Company 2 City, State 03",3.44,16044.16
2/26/2023,Company 4,3597,Footwear,Sneakers,Brand C,Gently Used,9,NY,"5 Fictional St, Company 4 City, State 05",33.36,119995.92
2/26/2023,Everything Else,4043,Footwear,Sneakers,Generic,Gently Used,5,Nashville,"1 Fictional St, Everything Else City, State 01",3.92,15848.56
2/26/2023,Company 3,2383,Footwear,Sneakers,Brand C,Gently Used,11,NY,"4 Fictional St, Company 3 City, State 04",72.71,173267.93
2/26/2023,Everything Else,3792,Apparel,Shirts,Brand C,Gently Used,S,Nashville,"1 Fictional St, Everything Else City, State 01",5.05,19149.6
2/26/2023,Company 10,2499,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"11 Fictional St, Company 10 City, State 11",2.05,5122.95
2/26/2023,Everything Else,3421,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",38.06,130203.26
2/26/2023,Company 11,4537,Footwear,Boots,Brand A,Gently Used,6,Atlanta,"12 Fictional St, Company 11 City, State 12",366.57,1663128.09
2/27/2023,Company 13,3398,Footwear,Boots,Generic,Gently Used,10,LA,"14 Fictional St, Company 13 City, State 14",233.8,794452.4
2/27/2023,Company 3,5277,Apparel,Shirts,Brand A,Gently Used,S,Atlanta,"4 Fictional St, Company 3 City, State 04",0.24,1266.48
2/27/2023,Company 3,5795,Footwear,Boots,Brand B,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",12771.63,74011595.85
2/27/2023,Company 11,2366,Apparel,Coats,Brand C,Gently Used,XL,Chicago,"12 Fictional St, Company 11 City, State 12",3.39,8020.74
2/27/2023,Company 3,4278,Footwear,Sneakers,Brand A,Gently Used,8,Chicago,"4 Fictional St, Company 3 City, State 04",81751.89,349734585.4
2/27/2023,Everything Else,3224,Footwear,Boots,Generic,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",4.65,14991.6
2/27/2023,Company 11,6884,Footwear,Boots,Brand A,Gently Used,8,LA,"12 Fictional St, Company 11 City, State 12",7.82,53832.88
2/27/2023,Everything Else,2189,Footwear,Sneakers,Brand C,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",0.02,43.78
2/27/2023,Everything Else,2246,Apparel,Coats,Brand B,Worn,M,NY,"1 Fictional St, Everything Else City, State 01",51.77,116275.42
2/27/2023,Company 5,1686,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,"6 Fictional St, Company 5 City, State 06",2095.4,3532844.4
2/27/2023,Company 11,1350,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"12 Fictional St, Company 11 City, State 12",1.12,1512
2/27/2023,Everything Else,2331,Apparel,Coats,Brand A,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",167.16,389649.96
2/27/2023,Everything Else,1904,Apparel,Shirts,Brand B,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",38.98,74217.92
2/27/2023,Company 3,2536,Footwear,Sneakers,Brand C,Gently Used,11,NY,"4 Fictional St, Company 3 City, State 04",13.62,34540.32
2/27/2023,Company 14,2617,Apparel,Coats,Brand A,New,XXL,LA,"15 Fictional St, Company 14 City, State 15",3.05,7981.85
2/27/2023,Company 11,720,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,"12 Fictional St, Company 11 City, State 12",1.71,1231.2
2/27/2023,Company 3,4241,Footwear,Boots,Brand B,Gently Used,8,LA,"4 Fictional St, Company 3 City, State 04",150.87,639839.67
2/27/2023,Company 11,5983,Apparel,Shirts,Brand B,Worn,XL,LA,"12 Fictional St, Company 11 City, State 12",0.11,658.13
2/28/2023,Company 11,3274,Footwear,Sneakers,Generic,Gently Used,9,Nashville,"12 Fictional St, Company 11 City, State 12",0.13,425.62
2/28/2023,Everything Else,2248,Apparel,Coats,Brand C,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",21.57,48489.36
2/28/2023,Everything Else,4006,Footwear,Sneakers,Generic,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",0.47,1882.82
2/28/2023,Everything Else,2205,Apparel,Coats,Brand A,New,S,LA,"1 Fictional St, Everything Else City, State 01",1682.31,3709493.55
2/28/2023,Company 4,1104,Footwear,Sneakers,Brand A,Gently Used,5,Chicago,"5 Fictional St, Company 4 City, State 05",2.43,2682.72
2/28/2023,Everything Else,2822,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",57.86,163280.92
2/28/2023,Company 5,2549,Apparel,Shirts,Generic,Gently Used,XXL,NY,"6 Fictional St, Company 5 City, State 06",0.53,1350.97
2/28/2023,Everything Else,4649,Footwear,Sneakers,Generic,New,9,Atlanta,"1 Fictional St, Everything Else City, State 01",259.28,1205392.72
2/28/2023,Everything Else,3135,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",2.2,6897
2/28/2023,Everything Else,1526,Footwear,Sneakers,Generic,Worn,11,NY,"1 Fictional St, Everything Else City, State 01",2.56,3906.56
3/1/2023,Everything Else,4076,Footwear,Sneakers,Brand C,New,6,Atlanta,"1 Fictional St, Everything Else City, State 01",1.67,6806.92
3/1/2023,Company 2,4753,Footwear,Sneakers,Brand C,Gently Used,5,NY,"3 Fictional St, Company 2 City, State 03",18.5,87930.5
3/1/2023,Company 10,2906,Footwear,Boots,Generic,Gently Used,8,Nashville,"11 Fictional St, Company 10 City, State 11",109.35,317771.1
3/1/2023,Everything Else,3292,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",1.36,4477.12
3/1/2023,Everything Else,2976,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",13.32,39640.32
3/1/2023,Company 3,1999,Footwear,Boots,Brand A,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",0.54,1079.46
3/1/2023,Company 3,2295,Apparel,Shirts,Generic,New,XL,Nashville,"4 Fictional St, Company 3 City, State 04",7.03,16133.85
3/1/2023,Everything Else,8773,Apparel,Coats,Brand A,Gently Used,XL,Nashville,"1 Fictional St, Everything Else City, State 01",21.71,190461.83
3/1/2023,Company 3,2176,Footwear,Sneakers,Brand C,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",342.88,746106.88
3/1/2023,Company 4,5102,Footwear,Sneakers,Generic,Gently Used,5,NY,"5 Fictional St, Company 4 City, State 05",2.4,12244.8
3/1/2023,Company 2,5122,Footwear,Boots,Generic,Worn,9,Nashville,"3 Fictional St, Company 2 City, State 03",13.26,67917.72
3/1/2023,Everything Else,4958,Footwear,Boots,Brand C,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",17.37,86120.46
3/2/2023,Everything Else,747,Apparel,Shirts,Brand A,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",1.33,993.51
3/2/2023,Everything Else,3771,Apparel,Shirts,Brand B,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",44.03,166037.13
3/2/2023,Everything Else,3047,Footwear,Sneakers,Brand C,New,8,LA,"1 Fictional St, Everything Else City, State 01",0.05,152.35
3/2/2023,Company 5,3288,Footwear,Boots,Brand C,Gently Used,10,Atlanta,"6 Fictional St, Company 5 City, State 06",32.26,106070.88
3/2/2023,Everything Else,2055,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",3.47,7130.85
3/2/2023,Everything Else,1771,Footwear,Boots,Brand A,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",1.23,2178.33
3/2/2023,Company 2,1651,Footwear,Sneakers,Brand B,Gently Used,10,LA,"3 Fictional St, Company 2 City, State 03",47.24,77993.24
3/2/2023,Everything Else,1325,Footwear,Sneakers,Brand C,Gently Used,12,NY,"1 Fictional St, Everything Else City, State 01",575.84,762988
3/2/2023,Company 7,1428,Footwear,Sneakers,Brand A,Gently Used,11,NY,"8 Fictional St, Company 7 City, State 08",0.34,485.52
3/2/2023,Company 11,1957,Footwear,Sneakers,Brand A,Gently Used,11,NY,"12 Fictional St, Company 11 City, State 12",3.54,6927.78
3/2/2023,Company 2,3006,Footwear,Sneakers,Brand C,Gently Used,5,LA,"3 Fictional St, Company 2 City, State 03",1206.07,3625446.42
3/2/2023,Company 7,6907,Footwear,Boots,Brand B,New,6,NY,"8 Fictional St, Company 7 City, State 08",12.6,87028.2
3/2/2023,Everything Else,10794,Footwear,Boots,Brand C,Gently Used,7,LA,"1 Fictional St, Everything Else City, State 01",1.11,11981.34
3/2/2023,Everything Else,2769,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",369.97,1024446.93
3/2/2023,Everything Else,2013,Apparel,Coats,Brand A,Gently Used,S,Chicago,"1 Fictional St, Everything Else City, State 01",21.5,43279.5
3/2/2023,Everything Else,2410,Apparel,Shirts,Generic,Gently Used,S,LA,"1 Fictional St, Everything Else City, State 01",0.63,1518.3
3/3/2023,Everything Else,2948,Footwear,Boots,Brand A,Worn,8,NY,"1 Fictional St, Everything Else City, State 01",62.41,183984.68
3/3/2023,Everything Else,1512,Apparel,Coats,Brand B,New,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",0.91,1375.92
3/3/2023,Company 12,4138,Footwear,Sneakers,Brand A,Gently Used,10,LA,"13 Fictional St, Company 12 City, State 13",8.5,35173
3/3/2023,Everything Else,3633,Footwear,Sneakers,Brand A,Worn,6,Chicago,"1 Fictional St, Everything Else City, State 01",547,1987251
3/3/2023,Everything Else,1143,Apparel,Shirts,Generic,Worn,XXL,NY,"1 Fictional St, Everything Else City, State 01",1.12,1280.16
3/3/2023,Everything Else,4415,Footwear,Boots,Brand B,Worn,12,LA,"1 Fictional St, Everything Else City, State 01",2.45,10816.75
3/3/2023,Everything Else,3040,Footwear,Sneakers,Brand B,New,8,LA,"1 Fictional St, Everything Else City, State 01",21.91,66606.4
