Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
1/31/2018,3170,Apparel,Coats,Brand B,Worn,S,LA,0.49,1553.3,Company F,7.45,23616.5,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/1/2018,1668,Footwear,Boots,Generic,Gently Used,9,Chicago,5.37,8957.16,Company C,12.27,20466.36,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
2/3/2018,1410,Footwear,Sneakers,Brand C,Gently Used,5,NY,0.23,324.3,Company H,6.14,8657.4,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
1/22/2018,2669,Footwear,Sneakers,Brand A,Gently Used,8,LA,6.04,16120.76,Company D,3.69,9848.61,"4 Partner Blvd, Company D Town, Region 04",Relief,General
1/18/2018,2473,Apparel,Shirts,Brand C,Gently Used,XL,Chicago,0.15,370.95,Company F,4.93,12191.89,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/16/2018,1969,Footwear,Sneakers,Generic,Gently Used,8,LA,11.8,23234.2,Company F,11.14,21934.66,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/16/2018,2479,Footwear,Sneakers,Generic,Worn,11,Nashville,56.94,141154.26,Company C,13.28,32921.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/27/2018,2168,Footwear,Sneakers,Brand C,New,7,Atlanta,0.51,1105.68,Company F,7.3,15826.4,"6 Partner Blvd, Company F Town, Region 06",Relief,General
2/3/2018,2791,Footwear,Sneakers,Brand C,Worn,12,Chicago,0.31,865.21,Company H,5.83,16271.53,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
1/14/2018,1560,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,1.52,2371.2,Company E,7.11,11091.6,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/13/2018,2594,Footwear,Sneakers,Brand C,Gently Used,10,Nashville,10.7,27755.8,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
1/13/2018,4467,Apparel,Shirts,Brand A,Gently Used,M,Chicago,4404.59,19675303.53,Company D,3.5,15634.5,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,School
1/23/2018,1108,Apparel,Coats,Brand A,Gently Used,XXL,Nashville,2.84,3146.72,Company E,10.74,11899.92,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/14/2018,841,Apparel,Shirts,Brand C,Gently Used,S,Nashville,41.05,34523.05,Company I,1.69,1421.29,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
1/16/2018,2691,Apparel,Coats,Generic,Gently Used,M,Nashville,96.08,258551.28,Company K,11.09,29843.19,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
1/24/2018,2262,Footwear,Sneakers,Generic,Gently Used,11,Nashville,6.44,14567.28,Company H,3.13,7080.06,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/2/2018,5289,Footwear,Sneakers,Generic,Gently Used,8,NY,1.53,8092.17,Company E,9.78,51726.42,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/24/2018,1227,Footwear,Boots,Brand A,Gently Used,5,Nashville,146.25,179448.75,Company K,12.48,15312.96,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/14/2018,5047,Footwear,Sneakers,Generic,Gently Used,12,Nashville,2.65,13374.55,Company E,11.05,55769.35,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/20/2018,2520,Footwear,Sneakers,Brand C,Gently Used,6,Chicago,0.12,302.4,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
1/30/2018,2197,Apparel,Coats,Brand B,Gently Used,S,Chicago,4876.35,10713340.95,Company J,3.97,8722.09,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
1/24/2018,3361,Footwear,Sneakers,Generic,Gently Used,6,Nashville,0.01,33.61,Company F,5.83,19594.63,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/15/2018,2881,Apparel,Shirts,Brand A,Gently Used,XL,LA,8.88,25583.28,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
1/18/2018,2708,Footwear,Boots,Generic,Gently Used,5,LA,3.09,8367.72,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
1/28/2018,2613,Footwear,Sneakers,Generic,Gently Used,8,Chicago,3.06,7995.78,Company E,10.07,26312.91,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/23/2018,1261,Footwear,Boots,Brand A,New,9,LA,1060.68,1337517.48,Company C,10.29,12975.69,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/26/2018,1781,Footwear,Sneakers,Brand A,New,12,Chicago,0.25,445.25,Company A,2.04,3633.24,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
2/1/2018,2722,Footwear,Boots,Brand C,Gently Used,6,Atlanta,7.32,19925.04,Company C,11.32,30813.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/31/2018,2801,Footwear,Sneakers,Brand C,Gently Used,6,NY,0.92,2576.92,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
1/17/2018,769,Footwear,Sneakers,Brand C,New,10,NY,6.47,4975.43,Company I,0.28,215.32,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
2/2/2018,1614,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,0.42,677.88,Company C,16.8,27115.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/29/2018,2447,Footwear,Boots,Brand A,Gently Used,9,NY,465.36,1138735.92,Company F,10.45,25571.15,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/27/2018,1725,Footwear,Sneakers,Brand C,New,7,Atlanta,2504.58,4320400.5,Company F,9.52,16422,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/30/2018,3010,Footwear,Boots,Brand B,Gently Used,6,LA,9.46,28474.6,Company E,10.47,31514.7,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
2/1/2018,1675,Footwear,Boots,Brand B,Gently Used,5,Chicago,0.5,837.5,Company K,11.45,19178.75,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/24/2018,2522,Apparel,Shirts,Generic,Gently Used,XL,LA,9.15,23076.3,Company F,5.91,14905.02,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/19/2018,1796,Footwear,Sneakers,Brand B,Gently Used,10,LA,603.02,1083023.92,Company I,2.57,4615.72,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
1/15/2018,4437,Footwear,Sneakers,Brand B,Gently Used,12,NY,32.33,143448.21,Company A,0.36,1597.32,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,Winter
1/16/2018,3126,Footwear,Sneakers,Brand B,Gently Used,9,Atlanta,35.07,109628.82,Everything Else,3.49,10909.74,"7 Partner Blvd, Everything Else Town, Region 07",Relief,School
2/3/2018,2776,Apparel,Shirts,Brand A,Gently Used,L,NY,19.52,54187.52,Company C,11.62,32257.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/14/2018,780,Footwear,Boots,Brand B,Gently Used,7,NY,59.74,46597.2,Company H,5.76,4492.8,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
1/31/2018,2190,Footwear,Boots,Brand A,Gently Used,8,Atlanta,4.39,9614.1,Company C,15.06,32981.4,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
2/2/2018,1375,Footwear,Boots,Brand B,Gently Used,8,Nashville,1.39,1911.25,Company C,15.34,21092.5,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/19/2018,3298,Apparel,Coats,Brand B,Gently Used,XXL,Nashville,4.23,13950.54,Company K,9.74,32122.52,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
1/30/2018,931,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,6.49,6042.19,Company I,0.78,726.18,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
2/3/2018,2962,Footwear,Sneakers,Generic,Gently Used,6,Nashville,802.47,2376916.14,Company H,3.3,9774.6,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
1/30/2018,3095,Footwear,Sneakers,Brand C,Gently Used,7,LA,83.82,259422.9,Company I,1.26,3899.7,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/29/2018,2137,Footwear,Sneakers,Brand B,Gently Used,6,NY,1.29,2756.73,Company L,15.73,33615.01,"13 Partner Blvd, Company L Town, Region 13",Relief,School
2/1/2018,1923,Footwear,Sneakers,Brand C,New,6,LA,546.99,1051861.77,Company F,8.69,16710.87,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/26/2018,2725,Apparel,Coats,Brand A,Gently Used,XXL,NY,38.44,104749,Company F,6.25,17031.25,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/17/2018,2505,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,0.01,25.05,Company E,6.47,16207.35,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/26/2018,4282,Apparel,Shirts,Brand C,Gently Used,S,LA,0.05,214.1,Company L,17.6,75363.2,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
2/3/2018,2415,Footwear,Sneakers,Brand A,New,10,LA,2.82,6810.3,Company F,6.72,16228.8,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/27/2018,2650,Apparel,Coats,Brand A,Gently Used,XL,LA,93,246450,Company I,3.49,9248.5,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
2/1/2018,3281,Footwear,Boots,Generic,Gently Used,8,LA,8.78,28807.18,Company G,1.19,3904.39,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
1/27/2018,2837,Footwear,Sneakers,Generic,Gently Used,6,NY,638.52,1811481.24,Company C,14.14,40115.18,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/20/2018,3994,Footwear,Sneakers,Brand B,Gently Used,9,LA,10.29,41098.26,Company C,14.25,56914.5,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/15/2018,1408,Footwear,Sneakers,Brand C,Gently Used,7,NY,0.11,154.88,Company C,9.63,13559.04,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/16/2018,3859,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,0.09,347.31,Company E,9.36,36120.24,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
2/2/2018,1759,Footwear,Boots,Brand B,Gently Used,5,Nashville,249.01,438008.59,Company K,9.03,15883.77,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/26/2018,5023,Footwear,Boots,Brand C,Gently Used,7,LA,2.74,13763.02,Everything Else,5.5,27626.5,"7 Partner Blvd, Everything Else Town, Region 07",Relief,General
1/16/2018,1447,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,0.44,636.68,Company K,5.95,8609.65,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
1/29/2018,1942,Footwear,Boots,Brand C,Worn,9,NY,522.41,1014520.22,Company C,12.77,24799.34,"3 Partner Blvd, Company C Town, Region 03",Relief,School
2/6/2018,828,Apparel,Coats,Brand B,Gently Used,XL,Atlanta,1474.04,1220505.12,Company F,5.1,4222.8,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/22/2018,3315,Apparel,Shirts,Brand B,New,M,Nashville,12.97,42995.55,Company C,14.51,48100.65,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/29/2018,3794,Footwear,Boots,Brand C,New,8,Atlanta,1125.93,4271778.42,Company E,7.98,30276.12,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/29/2018,3134,Apparel,Shirts,Brand A,New,M,Nashville,4.23,13256.82,Company C,12.9,40428.6,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/18/2018,3262,Footwear,Boots,Brand B,Gently Used,12,Chicago,60.57,197579.34,Company F,5.48,17875.76,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/22/2018,1768,Footwear,Sneakers,Brand B,Worn,12,Nashville,1.23,2174.64,Company F,6.69,11827.92,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/19/2018,2019,Apparel,Shirts,Brand B,New,M,NY,6.01,12134.19,Company F,2.69,5431.11,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
2/5/2018,3929,Footwear,Sneakers,Brand C,Worn,7,NY,151.5,595243.5,Company L,16.49,64789.21,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
1/24/2018,3472,Footwear,Boots,Brand C,New,12,Nashville,7.13,24755.36,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
2/2/2018,1455,Apparel,Shirts,Brand A,Gently Used,M,Chicago,1.64,2386.2,Company F,6.71,9763.05,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/25/2018,1312,Footwear,Sneakers,Generic,New,5,Atlanta,1120.15,1469636.8,Everything Else,0.5,656,"7 Partner Blvd, Everything Else Town, Region 07",Relief,School
1/25/2018,2128,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,2.84,6043.52,Company L,18.12,38559.36,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,School
2/5/2018,2654,Apparel,Coats,Brand B,Worn,XL,Chicago,2.17,5759.18,Company E,9.74,25849.96,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/22/2018,2199,Footwear,Boots,Brand A,New,12,NY,4.58,10071.42,Company C,10.15,22319.85,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/29/2018,3183,Apparel,Coats,Brand A,New,L,Nashville,76.09,242194.47,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
2/4/2018,4387,Footwear,Boots,Generic,Worn,11,Nashville,717.9,3149427.3,Company H,8.49,37245.63,"9 Partner Blvd, Company H Town, Region 09",Relief,General
2/7/2018,3872,Apparel,Coats,Generic,Gently Used,S,Chicago,105.37,407992.64,Company K,7.87,30472.64,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
2/4/2018,2503,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,7.7,19273.1,Company H,4.32,10812.96,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
2/4/2018,1719,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,2822.52,4851911.88,Company F,8.44,14508.36,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/25/2018,1192,Footwear,Boots,Generic,New,9,Nashville,0.74,882.08,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/22/2018,705,Footwear,Sneakers,Brand B,Worn,7,Chicago,16.64,11731.2,Company H,5.59,3940.95,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
2/6/2018,1399,Apparel,Coats,Brand C,New,M,NY,312.81,437621.19,Company F,7.91,11066.09,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/30/2018,2970,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,1400.39,4159158.3,Company C,11.48,34095.6,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/24/2018,2690,Footwear,Boots,Brand C,Worn,12,Nashville,4.85,13046.5,Company H,4.34,11674.6,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
2/7/2018,1596,Footwear,Boots,Brand B,Gently Used,12,NY,0.09,143.64,Company C,12.99,20732.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/21/2018,1574,Footwear,Sneakers,Brand B,Gently Used,11,Chicago,53.81,84696.94,Company L,17.05,26836.7,"13 Partner Blvd, Company L Town, Region 13",Relief,School
2/2/2018,2360,Footwear,Boots,Brand B,Gently Used,12,Atlanta,75.34,177802.4,Company G,7.99,18856.4,"8 Partner Blvd, Company G Town, Region 08",Relief,School
2/2/2018,842,Footwear,Boots,Brand A,Gently Used,9,Chicago,9.69,8158.98,Company K,8.98,7561.16,"12 Partner Blvd, Company K Town, Region 12",Relief,General
2/7/2018,1437,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,363.2,521918.4,Company C,13.58,19514.46,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/26/2018,4596,Footwear,Sneakers,Generic,New,12,Nashville,3.95,18154.2,Company C,14.65,67331.4,"3 Partner Blvd, Company C Town, Region 03",Relief,General
2/6/2018,3247,Footwear,Boots,Generic,Gently Used,5,NY,15.66,50848.02,Company E,10.82,35132.54,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/1/2018,3525,Apparel,Coats,Brand A,Gently Used,S,NY,45.91,161832.75,Company I,2.13,7508.25,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
2/5/2018,4825,Footwear,Sneakers,Brand B,Gently Used,9,NY,0.04,193,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
2/7/2018,2055,Footwear,Sneakers,Generic,Gently Used,10,Nashville,106.9,219679.5,Company C,11.94,24536.7,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/29/2018,1856,Apparel,Coats,Brand A,Worn,XL,LA,2.29,4250.24,Company E,9.73,18058.88,"5 Partner Blvd, Company E Town, Region 05",Relief,School
2/3/2018,4525,Footwear,Sneakers,Brand A,Gently Used,11,LA,10.99,49729.75,Company F,4.48,20272,"6 Partner Blvd, Company F Town, Region 06",Relief,School
2/9/2018,1447,Footwear,Boots,Brand B,Worn,6,Atlanta,332.37,480939.39,Company I,0.49,709.03,"10 Partner Blvd, Company I Town, Region 10",Relief,School
2/3/2018,3511,Footwear,Sneakers,Generic,Gently Used,9,Atlanta,181.48,637176.28,Company C,11.79,41394.69,"3 Partner Blvd, Company C Town, Region 03",Relief,General
2/4/2018,2882,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,7.2,20750.4,Company D,2.59,7464.38,"4 Partner Blvd, Company D Town, Region 04",Relief,School
1/20/2018,8178,Apparel,Coats,Brand A,Gently Used,XL,Chicago,233.8,1912016.4,Company E,12.22,99935.16,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/28/2018,3654,Footwear,Boots,Brand C,New,5,Chicago,44.87,163954.98,Company H,4.09,14944.86,"9 Partner Blvd, Company H Town, Region 09",Relief,General
1/29/2018,2856,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,13.15,37556.4,Company H,5.76,16450.56,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
1/26/2018,2343,Footwear,Sneakers,Generic,Gently Used,8,Chicago,458.88,1075155.84,Company J,1.12,2624.16,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
1/25/2018,1018,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,182.24,185520.32,Company C,12.05,12266.9,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/19/2018,4151,Apparel,Coats,Brand A,Gently Used,S,Chicago,123.43,512357.93,Company C,16.03,66540.53,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
2/6/2018,1884,Footwear,Sneakers,Generic,Gently Used,8,NY,45.46,85646.64,Company J,0,0,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
2/11/2018,1956,Apparel,Shirts,Brand C,Worn,L,Nashville,99.74,195091.44,Company E,10.47,20479.32,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/28/2018,1147,Footwear,Sneakers,Brand C,New,10,Chicago,0.13,149.11,Company I,1.94,2225.18,"10 Partner Blvd, Company I Town, Region 10",Relief,Winter
2/4/2018,2618,Footwear,Boots,Brand A,Gently Used,11,LA,134.88,353115.84,Company E,11.48,30054.64,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/27/2018,3524,Footwear,Sneakers,Brand A,Gently Used,7,LA,1966.52,6930016.48,Company I,1.69,5955.56,"10 Partner Blvd, Company I Town, Region 10",Relief,General
2/3/2018,3032,Footwear,Boots,Brand C,Gently Used,10,Nashville,27.69,83956.08,Company E,10.57,32048.24,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
2/2/2018,5638,Footwear,Sneakers,Brand A,Gently Used,11,Chicago,5.17,29148.46,Company C,10.97,61848.86,"3 Partner Blvd, Company C Town, Region 03",Relief,School
2/4/2018,3681,Apparel,Shirts,Brand B,New,S,Nashville,138.62,510260.22,Company F,11.21,41264.01,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/23/2018,2094,Footwear,Sneakers,Brand B,Gently Used,6,Chicago,1.11,2324.34,Company F,10.01,20960.94,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
2/10/2018,2307,Footwear,Sneakers,Brand B,New,6,Chicago,36.64,84528.48,Company F,7,16149,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/31/2018,5766,Footwear,Sneakers,Brand B,Gently Used,9,NY,0.08,461.28,Company E,11.63,67058.58,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/22/2018,1673,Footwear,Boots,Brand C,Gently Used,9,Chicago,50.66,84754.18,Company C,13.25,22167.25,"3 Partner Blvd, Company C Town, Region 03",Relief,General
2/9/2018,2953,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,365.09,1078110.77,Company J,2.48,7323.44,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/20/2018,2622,Footwear,Boots,Brand A,New,10,Chicago,1.6,4195.2,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
1/21/2018,2160,Apparel,Shirts,Brand B,Worn,M,Chicago,46.38,100180.8,Company D,2.69,5810.4,"4 Partner Blvd, Company D Town, Region 04",Relief,School
1/31/2018,2926,Apparel,Coats,Brand B,New,S,LA,1.67,4886.42,Company G,6.27,18346.02,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
2/5/2018,3148,Footwear,Sneakers,Brand A,New,12,Atlanta,91.48,287979.04,Company C,14.83,46684.84,"3 Partner Blvd, Company C Town, Region 03",Relief,School
2/3/2018,1541,Apparel,Shirts,Brand C,Gently Used,S,Nashville,0.08,123.28,Company K,9.59,14778.19,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
1/21/2018,2835,Apparel,Shirts,Generic,Gently Used,XL,Nashville,90.38,256227.3,Company C,10.94,31014.9,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
2/1/2018,4828,Footwear,Boots,Brand C,Worn,5,NY,330.64,1596329.92,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
